"","name","address","category"
"131","법률사무소 빛","서울특별시 노원구 동일로 1335 대원빌딩 602호 변호사 김경수 법률사무소","전문,기술서비스 > 법률사무소"
"132","변호사한상복법률사무소","서울특별시 마포구 마포대로14길 10 서부법조빌딩 4층","전문,기술서비스 > 법률사무소"
"133","법무법인감사합니다","서울특별시 서초구 서초대로 305","전문,기술서비스 > 법률사무소"
"134","법무법인 화담","서울특별시 서초구 서초대로46길 38","전문,기술서비스 > 법률사무소"
"135","법무법인화인","서울특별시 서초구 서초대로 280 태양빌딩 4, 5층","전문,기술서비스 > 법률사무소"
"136","로스토리 법률사무소","서울특별시 서초구 서초대로 332 11층","전문,기술서비스 > 법률사무소"
"137","파트너스법률사무소","서울특별시 송파구 법원로 92 파트너스1 307호","전문,기술서비스 > 법률사무소"
"138","태경종합법률사무소","서울특별시 서초구 서초대로 266 한승아스트라 605호","전문,기술서비스 > 법률사무소"
"139","법무법인 창천","서울특별시 강남구 논현로28길 16 3~6층","전문,기술서비스 > 법률사무소"
"140","법무법인청목","서울특별시 서초구 서초중앙로 160 법률센터 7층","전문,기술서비스 > 법률사무소"
"141","법무법인 오현","서울특별시 서초구 서초대로42길 41","전문,기술서비스 > 법률사무소"
"142","법무법인 한서","서울특별시 서초구 서초대로 314 정보통신공제조합빌딩 7층","전문,기술서비스 > 법률사무소"
"143","법무법인 예현","서울특별시 강남구 테헤란로 439 연당빌딩 14층","전문,기술서비스 > 법률사무소"
"144","법률사무소 The나음","서울특별시 관악구 난곡로 320 세인빌딩","전문,기술서비스 > 법률사무소"
"145","스마트 법률사무소","서울특별시 영등포구 양산로 43 710호","전문,기술서비스 > 법률사무소"
"146","법무법인 주원","서울특별시 강남구 언주로 711 건설회관 6층","전문,기술서비스 > 법률사무소"
"147","법무법인 세움","서울특별시 강남구 테헤란로 211 한국고등교육재단빌딩 13층","전문,기술서비스 > 법률사무소"
"148","법무법인 우일","서울특별시 서초구 서초중앙로 148 희성빌딩 10층","전문,기술서비스 > 법률사무소"
"149","로펌 고우","서울특별시 광진구 아차산로 187 동신빌딩 302호","전문,기술서비스 > 법률사무소"
"150","법무법인 중부로","서울특별시 서초구 서초대로 250 서초동 업무시설 신축공사","전문,기술서비스 > 법률사무소"
"151","공증인가경향합동법률사무소","서울특별시 중구 남대문로 64","전문,기술서비스 > 법률사무소"
"152","법무법인신의","서울특별시 서초구 반포대로 79 개념원리빌딩 4층","전문,기술서비스 > 법률사무소"
"153","스스로닷컴","서울특별시 서초구 서초대로48길 33 허브 원","전문,기술서비스 > 법률사무소"
"154","법무법인티엘비에스","서울특별시 광진구 천호대로 561 영창빌딩 12층","전문,기술서비스 > 법률사무소"
