"","name","address","category"
"145","가림푸드","부산광역시 동래구 명안로72번길 56","쇼핑,유통 > 식료품"
"146","우리푸드","부산광역시 강서구 대저1동 388-2","쇼핑,유통 > 식료품"
"147","온푸드서비스","부산광역시 금정구 회천로26번길 30","쇼핑,유통 > 식료품"
"148","에프앤에프푸드시스템","부산광역시 서구 원양로 1 (암남동, B동 505호, 506호)","쇼핑,유통 > 식료품"
"149","남영푸드","부산광역시 사하구 서포로 42","쇼핑,유통 > 식료품"
"150","성원푸드","부산광역시 사하구 다대로135번길 27","쇼핑,유통 > 식료품"
"151","아지푸드","부산광역시 사상구 낙동대로1530번길 20-5","쇼핑,유통 > 식료품"
"152","원조푸드","부산광역시 기장군 기장읍 대청로36번길 66","쇼핑,유통 > 가공식품"
"153","미손푸드","부산광역시 기장군 정관읍 구연방곡로 44","쇼핑,유통 > 식료품"
"154","남영푸드","부산광역시 강서구 새진목길 34-23","쇼핑,유통 > 식료품"
"155","네이쳐푸드","부산광역시 수영구 수영성로 3","쇼핑,유통 > 건강기능보조식품"
"156","디에이치푸드","부산광역시 남구 고동골로78번길 72","쇼핑,유통 > 조미료,향신료"
"157","서진푸드","부산광역시 사하구 하신번영로161번길 13","쇼핑,유통 > 식료품"
"158","오광푸드","부산광역시 강서구 대저로49번길 61-5","쇼핑,유통 > 가공식품"
"159","성화푸드시스템","부산광역시 영도구 절영로7번길 13-4","쇼핑,유통 > 조미료,향신료"
"160","조이박푸드","부산광역시 수영구 구락로43번길 13","쇼핑,유통 > 식료품"
"161","아지푸드","부산광역시 사상구 낙동대로1530번길 20-5","쇼핑,유통 > 식료품"
"162","원조푸드","부산광역시 기장군 기장읍 대청로36번길 66","쇼핑,유통 > 가공식품"
"163","미손푸드","부산광역시 기장군 정관읍 구연방곡로 44","쇼핑,유통 > 식료품"
"164","남영푸드","부산광역시 강서구 새진목길 34-23","쇼핑,유통 > 식료품"
"165","네이쳐푸드","부산광역시 수영구 수영성로 3","쇼핑,유통 > 건강기능보조식품"
"166","디에이치푸드","부산광역시 남구 고동골로78번길 72","쇼핑,유통 > 조미료,향신료"
"167","서진푸드","부산광역시 사하구 하신번영로161번길 13","쇼핑,유통 > 식료품"
"168","오광푸드","부산광역시 강서구 대저로49번길 61-5","쇼핑,유통 > 가공식품"
"169","성화푸드시스템","부산광역시 영도구 절영로7번길 13-4","쇼핑,유통 > 조미료,향신료"
"170","조이박푸드","부산광역시 수영구 구락로43번길 13","쇼핑,유통 > 식료품"
"171","케이디푸드","부산광역시 강서구 제도로1092번가길 41","쇼핑,유통 > 식료품"
"172","대방푸드마켓송도점","부산광역시 서구 남부민로 1","쇼핑,유통 > 식료품"
"173","푸드사랑","부산광역시 해운대구 선수촌로208번가길 5 평강교회","쇼핑,유통 > 식료품"
"174","KG푸드","부산광역시 동래구 쇠미로221번길 13","쇼핑,유통 > 가공식품"
"175","원푸드시스템","부산광역시 기장군 정관읍 정관8로 14","쇼핑,유통 > 식료품"
"176","국정푸드","부산광역시 사하구 감천항로190번길 13","쇼핑,유통 > 식료품"
"177","꼬꼬마푸드부산","부산광역시 부산진구 시민공원로 11","쇼핑,유통 > 식료품"
"178","지에프푸드","부산광역시 해운대구 해운대로 1196","쇼핑,유통 > 과자,사탕,초코렛"
"179","창솔푸드","부산광역시 서구 원양로 171","쇼핑,유통 > 가공식품"
"180","시선푸드","부산광역시 금정구 개좌로 264 2F","쇼핑,유통 > 가공식품"
"181","푸드종합유통","부산광역시 북구 낙동북로 644","쇼핑,유통 > 식료품"
"182","매드포갈릭 해운대점","부산광역시 해운대구 해운대해변로 257 하버타운","양식 > 이탈리아음식"
"183","긴자 해운대마린시티점","부산광역시 해운대구 마린시티2로 38 해운대아이파크","일식 > 일식당"
"184","소우","부산광역시 해운대구 해운대해변로237번길 15","음식점 > 한식"
"185","임페리아푸드","부산광역시 동구 대영로243번길 46","카페,디저트 > 베이커리"
"186","카세르푸드화명 맛나감자탕","부산광역시 북구 금곡대로 121","한식 > 감자탕"
"187","차오프라야 타이푸드","부산광역시 수영구 남천동로104번길 23","음식점 > 태국음식"
"188","스쿨푸드 부산광복롯데점","부산광역시 중구 중앙대로 2 4층","음식점 > 분식"
"189","푸드엔 대연점","부산광역시 남구 대연동 968-1","쇼핑,유통 > 종합도소매"
"190","푸드카페 김밥천국 연산SK뷰점","부산광역시 연제구 중앙대로1124번길 15 연산동 에스케이 뷰","분식 > 종합분식"
"191","꿀템박스도시락","부산광역시 금정구 반송로490번길 14","제조업 > 도시락,조리식품제조"
"192","롯데프리미엄푸드마켓 용호점","부산광역시 남구 분포로 145 B1","쇼핑,유통 > 슈퍼,마트"
"193","다와푸드 센텀","부산광역시 해운대구 센텀중앙로 48 에이스하이테크21 지하1층","음식점 > 한식"
"194","피자헛 부산부암점","부산광역시 부산진구 새싹로 95","음식점 > 피자"
"195","현지푸드","부산광역시 사상구 삼락천로 331-1","쇼핑,유통 > 돼지고기"
"196","다와푸드 큐비점","부산광역시 해운대구 센텀중앙로 90 큐비e센텀 본동 지하1층 103호","음식점 > 한식"
"197","샬롬푸드","부산광역시 연제구 월드컵대로 17","분식 > 종합분식"
"198","또리펫푸드","부산광역시 수영구 광안해변로255번길 32","반려동물 > 애견사료"
"199","로열푸드코리아","부산광역시 영도구 해양로 55","제조업 > 과실,채소가공,제조"
"200","스쿨푸드 동부산롯데점","부산광역시 기장군 기장읍 기장해안로 147 롯데몰동부산점 3F","음식점 > 분식"
"201","다해푸드","부산광역시 서구 원양로 1 B동 507호","제조업 > 수산물가공,제조"
"202","제이피푸드","부산광역시 사하구 신산북로 11","기업 > 프랜차이즈본사"
"203","비감푸드","부산광역시 수영구 감포로102번길 11 에이스 센텀빌리지 102호","음식점 > 한식"
"204","여성이 만드는 세상 해피푸드","부산광역시 부산진구 개금온정로 9 석천오피스텔","제조업 > 도시락,조리식품제조"
"205","푸드오클락 김해국제공항국내선청사점","부산광역시 강서구 공항진입로 108","음식점 > 푸드코트"
"206","바로푸드","부산광역시 강서구 평강로171번길 30-24","제조업 > 건강기능식품제조"
"207","보누울푸드","부산광역시 해운대구 센텀1로 9 롯데갤러리움센텀","음식점 > 한식뷔페"
"208","베이킹푸드","부산광역시 강서구 체육공원로6번길 181-14","제조업 > 식료품가공기계제조"
"209","동원통돼지바베큐","부산광역시 기장군 철마면 두송길 21","한식 > 돼지고기구이"
"210","스킨푸드 부산덕천점","부산광역시 북구 만덕대로16번길 9","쇼핑,유통 > 화장품,향수"
"211","다해푸드","부산광역시 서구 원양로 1 B동 507호","제조업 > 수산물가공,제조"
"212","제이피푸드","부산광역시 사하구 신산북로 11","기업 > 프랜차이즈본사"
"213","비감푸드","부산광역시 수영구 감포로102번길 11 에이스 센텀빌리지 102호","음식점 > 한식"
"214","여성이 만드는 세상 해피푸드","부산광역시 부산진구 개금온정로 9 석천오피스텔","제조업 > 도시락,조리식품제조"
"215","푸드오클락 김해국제공항국내선청사점","부산광역시 강서구 공항진입로 108","음식점 > 푸드코트"
"216","바로푸드","부산광역시 강서구 평강로171번길 30-24","제조업 > 건강기능식품제조"
"217","보누울푸드","부산광역시 해운대구 센텀1로 9 롯데갤러리움센텀","음식점 > 한식뷔페"
"218","베이킹푸드","부산광역시 강서구 체육공원로6번길 181-14","제조업 > 식료품가공기계제조"
"219","동원통돼지바베큐","부산광역시 기장군 철마면 두송길 21","한식 > 돼지고기구이"
"220","스킨푸드 부산덕천점","부산광역시 북구 만덕대로16번길 9","쇼핑,유통 > 화장품,향수"
"221","눈물떡볶이","부산광역시 해운대구 대천로 56 한일아파트","분식"
"222","황다정푸드김밥","부산광역시 동래구 충렬대로107번길 27","분식 > 김밥"
"223","케이닥푸드","부산광역시 연제구 거제대로 128-7 (1층)","제조업 > 육류가공,제조"
